gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3710573480	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23912	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-13.07	130.13											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573479	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep19894	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia chebula		SPECIES	Terminalia chebula Retz.	Terminalia chebula	Retz.	TH	Province: Nakhon Nayok, District: Muang, Khao Yai National Park, 3 km along the road to Khao Khieo.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.4	101.19											3189388	3189388	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.430Z		
3710573478	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6277	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	ID	N.Celebes, Minahassa, Batu Angus Nature Reserve		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	0.87	124.08											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573477	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep19897	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia chebula		SPECIES	Terminalia chebula Retz.	Terminalia chebula	Retz.	TH	Prov.: S.W. Dist.: Kanchanaburi.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.75	98.92											3189388	3189388	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.429Z		
3710573476	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10618	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Saravanh district, Saravanh Prov., Ban Keng Khoum		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	15.73	106.25											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.423Z		
3710573475	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11948	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Upper Nauwata Banda Logging Area, Bulolo. Dist. Morobe.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.2	146.65											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.422Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573474	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23911	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.84	130.63											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573473	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10619	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	MM	Birmanie - Moalmyn		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	21.15	96.51											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.433Z		
3710573472	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep19896	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia chebula		SPECIES	Terminalia chebula Retz.	Terminalia chebula	Retz.	TH	N. Thailand, Prov.: Maehongson, 45 km N.W. of Maehongson.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	19.5	98.17											3189388	3189388	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.428Z		
3710573471	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11947	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Hunstein Range. Ambunti subprovince.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-4.5	142.67											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.425Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573470	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10616	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Khammouan, Forests along road to Lak Sao.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.9	105.05											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573469	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6276	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	ID	Central Halmahera. Weda Bay. Doromesmesan.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	0.49	127.91											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573468	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10615	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Khammouan province, Nakai district		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.69	105.21											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.424Z		
3710573467	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11949	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.25	146.02											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.423Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573466	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Vivi17	Plantae	Tracheophyta	Magnoliopsida	Malvales	Dipterocarpaceae	Dipterocarpus	Dipterocarpus grandiflorus		SPECIES	Dipterocarpus grandiflorus (Blanco) Blanco	Dipterocarpus grandiflorus	(Blanco) Blanco	ID	Soraya station at Gunung Leuser National Park	Aceh	PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	2.923611	97.923611							2015			2015	7685317	7685317	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.425Z		COORDINATE_ROUNDED
3710573465	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23929	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.37	136.92											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573464	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10611	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Naxaythong district, Vientiane Municipal, Phoxay village.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	18.22	102.47											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573463	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10613	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Disturbed evergreen dry forests and fields above Ban Mac Pheung		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.84	105.35											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.419Z		
3710573462	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23925	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.46	131.19											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.415Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573461	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10617	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Nakai district, Mak feuang		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.85	105.48											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573460	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10612	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Khammouan privince, Nakai district, Ban village Sop On		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.67	105.22											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.421Z		
3710573459	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11943	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Kassam Pass, Rupert Haviland Memorial lookout; unterhalb lookout -- logging area.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-6.19	146.04											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.422Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573458	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11942	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Bulolo, Upper Nauwata, Banda Logging Area		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.21	146.66											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.421Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573457	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23924	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.46	134.99											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.415Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573456	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11911	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	MY	between Frazer's Hill and Pine Tree Hill		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	3.72	101.75											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.413Z		
3710573455	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23927	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.31	136.52											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.416Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573454	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11944	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Oriomo, Oriomo River		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-8.84	143.26											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.419Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573453	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11945	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-9.03	148.35											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.420Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573452	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6279	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	ID	Archipel.Ind.: Soela Magoli, Molukken Soela Eil., kampong Mangoli, ten Noorden van de kampong.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-1.9	125.92											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.433Z		
3710573451	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11941	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Vicinity Sawette Sawmill near Salamaua, Morobe District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.0	145.08											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.418Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573450	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep10610	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Phyllanthaceae	Phyllanthus	Phyllanthus emblica		SPECIES	Phyllanthus emblica L.	Phyllanthus emblica	L.	LA	Nakai-Nam Theun NBCA, forest walk around Ban Buuk, Nam Pheo watershed		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	17.51	105.33											5381660	5381660	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		
3710573449	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:ACB1760	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Pterocarpus	Pterocarpus indicus		SPECIES	Pterocarpus indicus Willd.	Pterocarpus indicus	Willd.	PH	Surrounding Sibulan Watershed, Polilio, Quezon 90 m		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	14.764963	121.967576							2011-10-15	15	10	2011	5349242	5349242	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.412Z		
3710573448	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep19878	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Combretaceae	Terminalia	Terminalia chebula		SPECIES	Terminalia chebula Retz.	Terminalia chebula	Retz.	CN			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	24.59	98.69											3189388	3189388	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.412Z		
3710573447	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep11940	Plantae	Tracheophyta	Pinopsida	Pinales	Podocarpaceae	Podocarpus	Podocarpus neriifolius		SPECIES	Podocarpus neriifolius D.Don	Podocarpus neriifolius	D.Don	PG	Bulolo, Inakanda logging area. Morobe District.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-7.22	146.58											5286088	5286088	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.432Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
3710573446	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6283	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	MY	Pahang, Rompin, P. Tioman, Kpg. Tekek, Walk way from Kpg. Tekek to Kpg. Juara Old Road.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	2.82	104.17											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.433Z		
3710573445	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6282	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	MY	Terengganu, Hulu Terengganu, Tasik Kenyir, East face of Gua Bewah, by the stair leading to the cave entrance.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	4.85	102.72											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.417Z		
3710573444	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep6281	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ebenaceae	Diospyros	Diospyros cauliflora		SPECIES	Diospyros cauliflora Blume	Diospyros cauliflora	Blume	ID	Central Halmahera. Weda Bay. Loy Poloy.		PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	0.52	127.9											4069752	4069752	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.416Z		
3710573443	203864a6-7d00-444b-bba2-095ff968e4d4	AllianceBioversityCIAT:Pep23928	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Melaleuca	Melaleuca cajuputi		SPECIES	Melaleuca cajuputi Powell	Melaleuca cajuputi	Powell	AU			PRESENT		fee3882f-5360-4f01-a1ca-767c48fa629c	-12.32	135.07											5415885	5415885	HUMAN_OBSERVATION	Alliance of Bioversity International and the International Center for Tropical Agriculture (CIAT)						CC_BY_4_0					2025-01-31T18:21:55.415Z		CONTINENT_COORDINATE_MISMATCH;CONTINENT_COUNTRY_MISMATCH
